_time,_value
2023-12-17T09:20:13.479569191Z,63
2023-12-17T09:20:23.805187618Z,31
2023-12-17T09:20:34.104859699Z,65
2023-12-17T09:20:44.414802476Z,72
2023-12-17T09:20:54.715516521Z,46
2023-12-17T09:21:04.841985399Z,58
2023-12-17T09:21:15.173499432Z,51
2023-12-17T09:21:25.52653241Z,66
2023-12-17T09:21:35.701660718Z,58
2023-12-17T09:21:46.011234041Z,57
2023-12-17T09:21:56.4039203Z,64
2023-12-17T09:22:06.760775974Z,75
2023-12-17T09:22:17.100697147Z,67
2023-12-17T09:22:27.467148708Z,62
2023-12-17T09:22:37.788099285Z,66
2023-12-17T09:22:48.139025524Z,63
2023-12-17T09:22:58.479085008Z,53
2023-12-17T09:23:08.796460252Z,62
2023-12-17T09:23:19.127593372Z,50
2023-12-17T09:23:29.432530036Z,63
2023-12-17T09:23:39.677887629Z,54
2023-12-17T09:23:49.858804457Z,67
2023-12-17T09:23:59.979409977Z,73
2023-12-17T09:24:10.367000312Z,63
2023-12-17T09:24:20.565674526Z,82
2023-12-17T09:24:30.925449645Z,60
2023-12-17T09:24:41.071284474Z,60
2023-12-17T09:24:51.228590386Z,72
2023-12-17T09:25:01.569760375Z,78
2023-12-17T09:25:11.926504664Z,53
2023-12-17T09:25:22.291529611Z,54
2023-12-17T09:25:32.652107687Z,48
2023-12-17T09:25:43.000611066Z,45
2023-12-17T09:25:53.360601946Z,27
2023-12-17T09:26:03.634656521Z,66
2023-12-17T09:26:13.720073673Z,43
2023-12-17T09:26:23.956398734Z,64
2023-12-17T09:26:34.169846454Z,52
2023-12-17T09:26:44.51797058Z,40
2023-12-17T09:26:54.875689365Z,67
2023-12-17T09:27:05.211632962Z,42
2023-12-17T09:27:15.518072592Z,55
2023-12-17T09:27:25.883373334Z,43
2023-12-17T09:27:36.213510589Z,55
2023-12-17T09:27:46.383785205Z,52
2023-12-17T09:27:56.591366522Z,61
2023-12-17T09:28:06.905067467Z,57
2023-12-17T09:28:17.233949696Z,41
2023-12-17T09:28:27.5684334Z,67
2023-12-17T09:28:37.919982064Z,79
2023-12-17T09:28:48.268395877Z,56
2023-12-17T09:28:58.392790178Z,57
2023-12-17T09:29:08.597769914Z,88
2023-12-17T09:29:18.914555896Z,69
2023-12-17T09:29:29.247751181Z,66
2023-12-17T09:29:39.551396536Z,71
2023-12-17T09:29:49.862399647Z,50
2023-12-17T09:30:00.202162068Z,45
2023-12-17T09:30:10.336437531Z,74
2023-12-17T09:30:20.508026545Z,72
2023-12-17T09:30:30.746476288Z,82
2023-12-17T09:30:41.09856628Z,63
2023-12-17T09:30:51.398966045Z,84
2023-12-17T09:31:01.735640034Z,81
2023-12-17T09:31:12.061258205Z,67
2023-12-17T09:31:22.196019297Z,54
2023-12-17T09:31:32.492867138Z,55
2023-12-17T09:31:42.799127452Z,94
2023-12-17T09:31:53.129633324Z,91
2023-12-17T09:32:03.293280323Z,52
2023-12-17T09:32:13.638457631Z,62
2023-12-17T09:32:23.782695655Z,62
2023-12-17T09:32:33.965486801Z,54
2023-12-17T09:32:44.202091463Z,61
2023-12-17T09:32:54.557523271Z,46
2023-12-17T09:33:04.879749522Z,49
2023-12-17T09:33:15.219746595Z,62
2023-12-17T09:33:25.35014617Z,79
2023-12-17T09:33:35.682181575Z,67
2023-12-17T09:33:45.869243557Z,54
2023-12-17T09:33:56.125803516Z,82
2023-12-17T09:34:06.473360161Z,35
2023-12-17T09:34:16.610545932Z,68
2023-12-17T09:34:26.948161099Z,51
2023-12-17T09:34:37.070246738Z,63
2023-12-17T09:34:47.209405976Z,55
2023-12-17T09:34:57.574164517Z,48
2023-12-17T09:35:07.938904761Z,54
2023-12-17T09:35:18.294691596Z,40
2023-12-17T09:35:28.421620685Z,40
2023-12-17T09:35:38.762935476Z,47
2023-12-17T09:35:48.961456337Z,33
2023-12-17T09:35:59.079388103Z,44
2023-12-17T09:36:09.412519718Z,60
2023-12-17T09:36:19.750916636Z,54
2023-12-17T09:36:29.878030729Z,63
2023-12-17T09:36:40.114544816Z,71
2023-12-17T09:36:50.458168851Z,40
2023-12-17T09:37:00.795584542Z,59
2023-12-17T09:37:11.123583093Z,63
2023-12-17T09:37:21.456364742Z,64
2023-12-17T09:37:31.828507451Z,45
2023-12-17T09:37:42.19352252Z,41
2023-12-17T09:37:52.41890761Z,24
2023-12-17T09:38:02.783410002Z,76
2023-12-17T09:38:13.073428883Z,43
2023-12-17T09:38:23.423871765Z,41
2023-12-17T09:38:33.761236928Z,42
2023-12-17T09:38:44.083668785Z,55
2023-12-17T09:38:54.205483329Z,45
2023-12-17T09:39:04.54102109Z,45
2023-12-17T09:39:14.858756484Z,62
2023-12-17T09:39:25.189596741Z,37
2023-12-17T09:39:35.497749558Z,32
2023-12-17T09:39:45.829379082Z,41
2023-12-17T09:39:56.153000034Z,74
2023-12-17T09:40:06.273062572Z,67
2023-12-17T09:40:16.46076089Z,67
2023-12-17T09:40:26.797673922Z,67
2023-12-17T09:40:37.131239667Z,47
2023-12-17T09:40:47.301529742Z,26
2023-12-17T09:40:57.425064425Z,52
2023-12-17T09:41:07.753429811Z,42
2023-12-17T09:41:18.085672693Z,66
2023-12-17T09:41:28.22680179Z,40
2023-12-17T09:41:38.34471936Z,37
2023-12-17T09:41:48.674465132Z,36
2023-12-17T09:41:58.830829324Z,43
2023-12-17T09:42:09.148517952Z,27
2023-12-17T09:42:19.461162835Z,41
2023-12-17T09:42:29.843653596Z,39
2023-12-17T09:42:40.192263236Z,57
2023-12-17T09:42:50.514655455Z,80
2023-12-17T09:43:00.848127964Z,104
2023-12-17T09:43:11.049737847Z,89
2023-12-17T09:43:21.354861294Z,102
2023-12-17T09:43:31.682009646Z,92
2023-12-17T09:43:41.82114171Z,98
2023-12-17T09:43:52.133689285Z,82
2023-12-17T09:44:02.465730853Z,30
2023-12-17T09:44:12.816341643Z,30
2023-12-17T09:44:23.184997104Z,51
2023-12-17T09:44:33.350095126Z,53
2023-12-17T09:44:43.677651738Z,56
2023-12-17T09:44:53.98175838Z,66
2023-12-17T09:45:04.28233551Z,43
2023-12-17T09:45:14.522622033Z,54
2023-12-17T09:45:24.873857965Z,53
2023-12-17T09:45:35.196480914Z,51
2023-12-17T09:45:45.50176329Z,71
2023-12-17T09:45:55.623709704Z,76
2023-12-17T09:46:05.734692511Z,53
2023-12-17T09:46:15.850220338Z,45
2023-12-17T09:46:26.169417694Z,67
2023-12-17T09:46:36.517833494Z,73
2023-12-17T09:46:46.85266973Z,109
2023-12-17T09:46:57.199249597Z,81
2023-12-17T09:47:07.526416091Z,60
2023-12-17T09:47:17.68239749Z,57
2023-12-17T09:47:28.022744541Z,48
2023-12-17T09:47:38.334319633Z,51
2023-12-17T09:47:48.638929158Z,42
2023-12-17T09:47:58.96278572Z,50
2023-12-17T09:48:09.326523965Z,41
2023-12-17T09:48:19.454491717Z,72
2023-12-17T09:48:29.784555616Z,47
2023-12-17T09:48:39.879284755Z,43
2023-12-17T09:48:50.209767437Z,45
2023-12-17T09:49:00.325702163Z,32
2023-12-17T09:49:10.441823827Z,49
2023-12-17T09:49:20.817245979Z,39
2023-12-17T09:49:31.166047574Z,61
2023-12-17T09:49:41.493783861Z,38
2023-12-17T09:49:51.808955576Z,41
2023-12-17T09:50:02.172081799Z,35
2023-12-17T09:50:12.424579039Z,38
2023-12-17T09:50:22.750153537Z,51
2023-12-17T09:50:33.053737552Z,46
2023-12-17T09:50:43.405513482Z,43
2023-12-17T09:50:53.533130437Z,44
2023-12-17T09:51:03.844278183Z,39
2023-12-17T09:51:14.000285941Z,56
2023-12-17T09:51:24.331541435Z,60
2023-12-17T09:51:34.667470475Z,41
2023-12-17T09:51:44.989258901Z,62
2023-12-17T09:51:55.29278218Z,54
2023-12-17T09:52:05.504496683Z,67
2023-12-17T09:52:15.813046595Z,61
2023-12-17T09:52:26.160852018Z,54
2023-12-17T09:52:36.489901942Z,29
2023-12-17T09:52:46.834308672Z,49
2023-12-17T09:52:56.993067962Z,57
2023-12-17T09:53:07.304172154Z,56
2023-12-17T09:53:17.452785199Z,53
2023-12-17T09:53:27.560279021Z,47
2023-12-17T09:53:37.914993604Z,42
2023-12-17T09:53:48.275812019Z,48
2023-12-17T09:53:58.603643107Z,44
2023-12-17T09:54:08.939029052Z,49
2023-12-17T09:54:19.076596004Z,57
2023-12-17T09:54:29.438380134Z,56
2023-12-17T09:54:39.765145549Z,48
2023-12-17T09:54:50.109143597Z,46
2023-12-17T09:55:00.422298934Z,51
2023-12-17T09:55:10.549022937Z,44
2023-12-17T09:55:20.873308323Z,87
2023-12-17T09:55:31.251163802Z,75
2023-12-17T09:55:41.607611932Z,29
2023-12-17T09:55:51.954476694Z,57
2023-12-17T09:56:02.297970193Z,74
2023-12-17T09:56:12.444503368Z,37
2023-12-17T09:56:22.567407591Z,61
2023-12-17T09:56:32.89129937Z,37
2023-12-17T09:56:43.21151855Z,43
2023-12-17T09:56:53.538931292Z,32
2023-12-17T09:57:03.669830021Z,50
2023-12-17T09:57:13.980469756Z,42
2023-12-17T09:57:24.288343515Z,33
2023-12-17T09:57:34.620629154Z,64
2023-12-17T09:57:44.923301428Z,46
2023-12-17T09:57:55.239783041Z,39
2023-12-17T09:58:05.564213668Z,61
2023-12-17T09:58:15.915634811Z,50
2023-12-17T09:58:26.061409316Z,30
2023-12-17T09:58:36.388683392Z,42
2023-12-17T09:58:46.597105963Z,33
2023-12-17T09:58:56.946234795Z,55
2023-12-17T09:59:07.037327492Z,32
2023-12-17T09:59:17.341299836Z,44
2023-12-17T09:59:27.690388606Z,38
2023-12-17T09:59:38.03369476Z,43
2023-12-17T09:59:48.235955649Z,34
2023-12-17T09:59:58.565420444Z,45
2023-12-17T10:00:08.66992574Z,42
2023-12-17T10:00:19.01890231Z,59
2023-12-17T10:00:29.173817482Z,66
2023-12-17T10:00:39.522428983Z,41
2023-12-17T10:00:49.843751403Z,33
2023-12-17T10:00:59.955237309Z,37
2023-12-17T10:01:10.313956984Z,36
2023-12-17T10:01:20.440644765Z,33
2023-12-17T10:01:30.752686527Z,43
2023-12-17T10:01:41.05817322Z,31
2023-12-17T10:01:51.388976461Z,43
2023-12-17T10:02:01.699490748Z,38
2023-12-17T10:02:11.831425249Z,35
2023-12-17T10:02:22.198736438Z,40
2023-12-17T10:02:32.56988845Z,40
2023-12-17T10:02:42.882006992Z,55
2023-12-17T10:02:53.195113319Z,53
2023-12-17T10:03:03.516369207Z,84
2023-12-17T10:03:13.842617959Z,76
2023-12-17T10:03:24.135579736Z,47
2023-12-17T10:03:34.453151812Z,33
2023-12-17T10:03:44.783025082Z,39
2023-12-17T10:03:55.111859477Z,29
2023-12-17T10:04:05.436532806Z,39
2023-12-17T10:04:15.566297853Z,40
2023-12-17T10:04:25.725899851Z,44
2023-12-17T10:04:36.059953907Z,40
2023-12-17T10:04:46.443208353Z,45
2023-12-17T10:04:56.739309105Z,32
2023-12-17T10:05:07.081353921Z,44
2023-12-17T10:05:17.408839433Z,66
2023-12-17T10:05:27.756279715Z,64
2023-12-17T10:05:37.926411047Z,51
2023-12-17T10:05:48.280895323Z,71
2023-12-17T10:05:58.581669324Z,41
2023-12-17T10:06:08.720418702Z,36
2023-12-17T10:06:18.861678333Z,21
2023-12-17T10:06:29.036495282Z,31
2023-12-17T10:06:39.361200153Z,43
2023-12-17T10:06:49.660496564Z,32
2023-12-17T10:06:59.974716326Z,35
2023-12-17T10:07:10.097565534Z,38
2023-12-17T10:07:20.4347923Z,49
2023-12-17T10:07:30.761736466Z,41
2023-12-17T10:07:41.121144533Z,32
2023-12-17T10:07:51.472978919Z,27
2023-12-17T10:08:01.568173402Z,42
2023-12-17T10:08:11.887210492Z,40
2023-12-17T10:08:22.242143774Z,54
2023-12-17T10:08:32.549244903Z,44
2023-12-17T10:08:42.662567332Z,38
2023-12-17T10:08:53.027124476Z,60
2023-12-17T10:09:03.371211244Z,41
2023-12-17T10:09:13.713617969Z,52
2023-12-17T10:09:23.810807964Z,46
2023-12-17T10:09:34.116003381Z,53
2023-12-17T10:09:44.25553403Z,58
2023-12-17T10:09:54.563009754Z,49
2023-12-17T10:10:04.898868567Z,30
2023-12-17T10:10:15.141930008Z,38
2023-12-17T10:10:25.487122228Z,36
2023-12-17T10:10:35.810758783Z,28
2023-12-17T10:10:46.10983939Z,46
2023-12-17T10:10:56.420420478Z,41
2023-12-17T10:11:06.615154894Z,35
2023-12-17T10:11:16.939197339Z,35
2023-12-17T10:11:27.072415372Z,37
2023-12-17T10:11:37.148770772Z,46
2023-12-17T10:11:47.284413966Z,41
2023-12-17T10:11:57.608276676Z,45
2023-12-17T10:12:07.973794522Z,43
2023-12-17T10:12:18.242335021Z,51
2023-12-17T10:12:28.426806881Z,48
2023-12-17T10:12:38.749012804Z,47
2023-12-17T10:12:49.060987754Z,63
2023-12-17T10:12:59.389860002Z,41
2023-12-17T10:13:09.750163493Z,50
2023-12-17T10:13:20.066387366Z,49
2023-12-17T10:13:30.371785041Z,81
2023-12-17T10:13:40.50930792Z,52
2023-12-17T10:13:50.817078481Z,51
2023-12-17T10:14:01.118711573Z,44
2023-12-17T10:14:11.201764035Z,43
2023-12-17T10:14:21.508794821Z,47
2023-12-17T10:14:31.849720742Z,37
2023-12-17T10:14:41.991236117Z,39
2023-12-17T10:14:52.116854097Z,43
2023-12-17T10:15:02.23373204Z,82
2023-12-17T10:15:12.541477487Z,63
2023-12-17T10:15:22.812287359Z,43
2023-12-17T10:15:33.120565606Z,46
2023-12-17T10:15:43.428842347Z,42
2023-12-17T10:15:53.771360627Z,37
2023-12-17T10:16:04.098656311Z,30
2023-12-17T10:16:14.396929204Z,45
2023-12-17T10:16:24.739167581Z,27
2023-12-17T10:16:35.073415161Z,42
2023-12-17T10:16:45.372593515Z,31
2023-12-17T10:16:55.711048763Z,34
2023-12-17T10:17:06.012820658Z,51
2023-12-17T10:17:16.333166714Z,61
2023-12-17T10:17:26.703380938Z,43
2023-12-17T10:17:37.020925213Z,42
2023-12-17T10:17:47.2036085Z,32
2023-12-17T10:17:57.526273902Z,37
2023-12-17T10:18:07.843311169Z,51
2023-12-17T10:18:18.169670747Z,37
2023-12-17T10:18:28.5172566Z,34
2023-12-17T10:18:38.658379355Z,44
2023-12-17T10:18:49.006137632Z,53
2023-12-17T10:18:59.337897534Z,35
2023-12-17T10:19:09.664824154Z,37
2023-12-17T10:19:20.005035353Z,29
2023-12-17T10:19:30.36924005Z,33
2023-12-17T10:19:40.707329695Z,39
2023-12-17T10:19:51.070620411Z,45
2023-12-17T10:20:01.176594046Z,52
2023-12-17T10:20:11.510768916Z,37
2023-12-17T10:20:21.87538998Z,35
2023-12-17T10:20:32.007170689Z,55
2023-12-17T10:20:42.124636591Z,40
2023-12-17T10:20:52.484011526Z,32
2023-12-17T10:21:02.843109744Z,37
2023-12-17T10:21:12.989849662Z,25
2023-12-17T10:21:23.294330165Z,18
2023-12-17T10:21:33.655617204Z,35
2023-12-17T10:21:44.000506089Z,19
2023-12-17T10:21:54.308962629Z,19
2023-12-17T10:22:04.639645938Z,11
2023-12-17T10:22:14.95960727Z,11
2023-12-17T10:22:25.060015298Z,12
2023-12-17T10:22:35.387775559Z,19
2023-12-17T10:22:45.698842079Z,13
2023-12-17T10:22:55.85742835Z,18
2023-12-17T10:23:05.948785643Z,36
2023-12-17T10:23:16.315804371Z,32
2023-12-17T10:23:26.424239305Z,72
2023-12-17T10:23:36.751810609Z,83
2023-12-17T10:23:47.068465327Z,88
2023-12-17T10:23:57.3895308Z,89
2023-12-17T10:24:07.505395985Z,37
2023-12-17T10:24:17.616453228Z,20
2023-12-17T10:24:27.94393498Z,21
2023-12-17T10:24:38.303797914Z,28
2023-12-17T10:24:48.638709424Z,26
2023-12-17T10:24:58.96793217Z,28
2023-12-17T10:25:09.317877627Z,31
2023-12-17T10:25:19.654654989Z,27
2023-12-17T10:25:29.985260891Z,35
2023-12-17T10:25:40.298487811Z,17
2023-12-17T10:25:50.642863304Z,40
2023-12-17T10:26:00.846607013Z,19
2023-12-17T10:26:11.167699127Z,27
2023-12-17T10:26:21.494961835Z,34
2023-12-17T10:26:31.811390951Z,19
2023-12-17T10:26:42.15113855Z,20
2023-12-17T10:26:52.479426101Z,44
2023-12-17T10:27:02.785108527Z,41
2023-12-17T10:27:13.123022568Z,32
2023-12-17T10:27:23.46055521Z,18
2023-12-17T10:27:33.587904374Z,22
2023-12-17T10:27:43.689073449Z,45
2023-12-17T10:27:54.008174943Z,27
2023-12-17T10:28:04.358762133Z,29
2023-12-17T10:28:14.725203055Z,25
2023-12-17T10:28:24.870349643Z,28
2023-12-17T10:28:35.205838132Z,32
2023-12-17T10:28:45.367563467Z,19
2023-12-17T10:28:55.689267637Z,40
2023-12-17T10:29:05.817548963Z,23
2023-12-17T10:29:16.162805391Z,27
2023-12-17T10:29:26.494869785Z,42
2023-12-17T10:29:36.840563105Z,26
2023-12-17T10:29:46.993683728Z,31
2023-12-17T10:29:57.10275441Z,54
2023-12-17T10:30:07.439572541Z,29
2023-12-17T10:30:17.574632553Z,37
2023-12-17T10:30:27.968220098Z,22
2023-12-17T10:30:38.167908722Z,21
2023-12-17T10:30:48.511326183Z,41
2023-12-17T10:30:58.854781314Z,37
2023-12-17T10:31:09.225170395Z,19
2023-12-17T10:31:19.361332689Z,21
2023-12-17T10:31:29.474870077Z,31
2023-12-17T10:31:39.834755374Z,21
2023-12-17T10:31:50.176997464Z,17
2023-12-17T10:32:00.508394261Z,11
2023-12-17T10:32:10.844901478Z,13
2023-12-17T10:32:20.976579056Z,16
2023-12-17T10:32:31.104341806Z,14
2023-12-17T10:32:41.467228262Z,21
2023-12-17T10:32:51.63035252Z,19
2023-12-17T10:33:01.961014754Z,16
2023-12-17T10:33:12.095666479Z,23
2023-12-17T10:33:22.401395371Z,11
2023-12-17T10:33:32.700616167Z,16
2023-12-17T10:33:43.049817621Z,12
2023-12-17T10:33:53.148907393Z,17
2023-12-17T10:34:03.491890735Z,12
2023-12-17T10:34:13.833096762Z,19
2023-12-17T10:34:24.196449023Z,23
2023-12-17T10:34:34.341890368Z,29
2023-12-17T10:34:44.514024497Z,21
2023-12-17T10:34:54.659597741Z,25
2023-12-17T10:35:04.93195621Z,30
2023-12-17T10:35:15.294994104Z,23
2023-12-17T10:35:25.596314753Z,22
2023-12-17T10:35:35.942186635Z,57
2023-12-17T10:35:46.158826903Z,47
2023-12-17T10:35:56.492036394Z,29
2023-12-17T10:36:06.61098124Z,32
2023-12-17T10:36:16.759471622Z,38
2023-12-17T10:36:26.904480272Z,23
2023-12-17T10:36:37.23323571Z,18
2023-12-17T10:36:47.381961486Z,18
2023-12-17T10:36:57.733292237Z,17
2023-12-17T10:37:07.852175594Z,21
2023-12-17T10:37:18.181666419Z,28
2023-12-17T10:37:28.509606995Z,20
2023-12-17T10:37:38.69092133Z,16
2023-12-17T10:37:49.001656115Z,14
2023-12-17T10:37:59.165085034Z,13
2023-12-17T10:38:09.27711475Z,17
2023-12-17T10:38:19.398064272Z,14
2023-12-17T10:38:29.540276416Z,30
2023-12-17T10:38:39.690298507Z,21
2023-12-17T10:38:49.866545701Z,16
2023-12-17T10:39:00.086427171Z,20
2023-12-17T10:39:10.390157378Z,14
2023-12-17T10:39:20.674856565Z,16
2023-12-17T10:39:30.973740293Z,17
2023-12-17T10:39:41.308691186Z,19
2023-12-17T10:39:51.632471762Z,31
2023-12-17T10:40:01.948018557Z,13
2023-12-17T10:40:12.337412163Z,16
2023-12-17T10:40:22.434093668Z,15
2023-12-17T10:40:32.738431206Z,11
2023-12-17T10:40:43.049706246Z,14
2023-12-17T10:40:53.23410754Z,12
2023-12-17T10:41:03.580319919Z,23
2023-12-17T10:41:13.884788318Z,17
2023-12-17T10:41:24.188848044Z,15
2023-12-17T10:41:34.524823708Z,16
2023-12-17T10:41:44.86508788Z,17
2023-12-17T10:41:55.171690799Z,14
2023-12-17T10:42:05.307324384Z,17
2023-12-17T10:42:15.612641689Z,22
2023-12-17T10:42:25.916766221Z,26
2023-12-17T10:42:36.216627527Z,22
2023-12-17T10:42:46.331915277Z,19
2023-12-17T10:42:56.648393037Z,25
2023-12-17T10:43:06.908793587Z,15
2023-12-17T10:43:17.222751851Z,17
2023-12-17T10:43:27.559646519Z,10
2023-12-17T10:43:37.671019585Z,20
2023-12-17T10:43:48.037399878Z,20
2023-12-17T10:43:58.1528126Z,25
2023-12-17T10:44:08.3454229Z,24
2023-12-17T10:44:18.654656837Z,12
2023-12-17T10:44:28.773610196Z,45
2023-12-17T10:44:38.899276029Z,11
2023-12-17T10:44:49.224630198Z,44
2023-12-17T10:44:59.337812429Z,25
2023-12-17T10:45:09.447723756Z,40
2023-12-17T10:45:19.598156298Z,49
2023-12-17T10:45:29.832834765Z,20
2023-12-17T10:45:39.981777391Z,37
2023-12-17T10:45:50.089772376Z,41
2023-12-17T10:46:00.418209115Z,34
2023-12-17T10:46:10.720447455Z,22
2023-12-17T10:46:21.022975394Z,36
2023-12-17T10:46:31.331366948Z,48
2023-12-17T10:46:41.657539178Z,55
2023-12-17T10:46:51.91990854Z,42
2023-12-17T10:47:02.248723996Z,21
2023-12-17T10:47:12.579098303Z,42
2023-12-17T10:47:22.710889743Z,40
2023-12-17T10:47:33.021636593Z,31
2023-12-17T10:47:43.158637246Z,33
2023-12-17T10:47:53.501999461Z,35
2023-12-17T10:48:03.820385087Z,28
2023-12-17T10:48:14.146983684Z,27
2023-12-17T10:48:24.258834637Z,23
2023-12-17T10:48:34.567803036Z,40
2023-12-17T10:48:44.683412018Z,68
2023-12-17T10:48:54.853032393Z,26
2023-12-17T10:49:04.962023407Z,59
2023-12-17T10:49:15.263099666Z,49
2023-12-17T10:49:25.607102955Z,33
2023-12-17T10:49:35.707898207Z,43
2023-12-17T10:49:46.045143775Z,41
2023-12-17T10:49:56.357364413Z,49
2023-12-17T10:50:06.468659779Z,37
2023-12-17T10:50:16.807157278Z,50
2023-12-17T10:50:27.149351517Z,26
2023-12-17T10:50:37.489138731Z,18
2023-12-17T10:50:47.593766478Z,18
2023-12-17T10:50:57.917474311Z,16
2023-12-17T10:51:08.069257746Z,30
2023-12-17T10:51:18.426980456Z,34
2023-12-17T10:51:28.568527923Z,13
2023-12-17T10:51:38.718125659Z,20
2023-12-17T10:51:49.058046239Z,32
2023-12-17T10:51:59.339701231Z,42
2023-12-17T10:52:09.710185371Z,40
2023-12-17T10:52:20.029388679Z,37
2023-12-17T10:52:30.353322596Z,32
2023-12-17T10:52:40.730036278Z,36
2023-12-17T10:52:51.051429257Z,52
2023-12-17T10:53:01.384300857Z,48
2023-12-17T10:53:11.722290845Z,44
2023-12-17T10:53:21.828775557Z,27
2023-12-17T10:53:31.940959379Z,35
2023-12-17T10:53:42.091003856Z,20
2023-12-17T10:53:52.416246115Z,47
2023-12-17T10:54:02.63785021Z,27
2023-12-17T10:54:13.021522681Z,28
2023-12-17T10:54:23.19695617Z,31
2023-12-17T10:54:33.500563908Z,28
2023-12-17T10:54:43.802903754Z,32
2023-12-17T10:54:54.128224756Z,35
2023-12-17T10:55:04.480368292Z,28
2023-12-17T10:55:14.624011389Z,28
2023-12-17T10:55:24.982487422Z,34
2023-12-17T10:55:35.300642327Z,41
2023-12-17T10:55:45.622040696Z,41
2023-12-17T10:55:55.74089376Z,28
2023-12-17T10:56:05.892041285Z,30
2023-12-17T10:56:16.063769775Z,44
2023-12-17T10:56:26.380390779Z,35
2023-12-17T10:56:36.508327217Z,26
2023-12-17T10:56:46.849392782Z,21
2023-12-17T10:56:57.185067871Z,32
2023-12-17T10:57:07.488966732Z,33
2023-12-17T10:57:17.672329928Z,18
2023-12-17T10:57:27.773413719Z,33
2023-12-17T10:57:38.118711139Z,24
2023-12-17T10:57:48.355821747Z,12
2023-12-17T10:57:58.663444287Z,17
2023-12-17T10:58:08.802488509Z,12
2023-12-17T10:58:19.119364682Z,30
2023-12-17T10:58:29.437658268Z,18
2023-12-17T10:58:39.772952792Z,25
2023-12-17T10:58:50.028713107Z,17
2023-12-17T10:59:00.134382708Z,7
2023-12-17T10:59:10.244551612Z,9
2023-12-17T10:59:20.57382885Z,28
2023-12-17T10:59:30.934191559Z,48
2023-12-17T10:59:41.250316906Z,35
2023-12-17T10:59:51.582306471Z,11
2023-12-17T11:00:01.888006603Z,18
2023-12-17T11:00:12.094589002Z,33
2023-12-17T11:00:22.305915441Z,28
2023-12-17T11:00:32.605112374Z,9
2023-12-17T11:00:42.945554209Z,7
2023-12-17T11:00:53.096447715Z,10
2023-12-17T11:01:03.468418848Z,20
2023-12-17T11:01:13.837064547Z,9
2023-12-17T11:01:23.95733631Z,12
2023-12-17T11:01:34.270533295Z,21
2023-12-17T11:01:44.579962674Z,14
2023-12-17T11:01:54.945155525Z,12
2023-12-17T11:02:05.289043998Z,10
2023-12-17T11:02:15.621524676Z,11
2023-12-17T11:02:25.729178725Z,8
2023-12-17T11:02:36.088521476Z,5
2023-12-17T11:02:46.405854585Z,10
2023-12-17T11:02:56.765288077Z,7
2023-12-17T11:03:07.103190102Z,5
2023-12-17T11:03:17.418032994Z,8
2023-12-17T11:03:27.55509043Z,3
2023-12-17T11:03:37.854049339Z,4
2023-12-17T11:03:48.171620718Z,6
2023-12-17T11:03:58.528620617Z,9
2023-12-17T11:04:08.705065169Z,9
2023-12-17T11:04:19.045802508Z,11
2023-12-17T11:04:29.157260277Z,11
2023-12-17T11:04:39.263574513Z,10
2023-12-17T11:04:49.565970124Z,11
2023-12-17T11:04:59.894411066Z,22
2023-12-17T11:05:10.242069025Z,17
2023-12-17T11:05:20.58196502Z,10
2023-12-17T11:05:30.909469313Z,8
2023-12-17T11:05:41.217684925Z,10
2023-12-17T11:05:51.607083492Z,10
2023-12-17T11:06:01.918277757Z,8
2023-12-17T11:06:12.253004279Z,9
2023-12-17T11:06:22.565226278Z,8
2023-12-17T11:06:32.724971099Z,8
2023-12-17T11:06:43.041500108Z,14
2023-12-17T11:06:53.382100701Z,8
